name,mode,affinity_kcal_mol,dist_lb,dist_ub
gen_mol309,3.0,-6.234,1.819,2.672
gen_mol309,4.0,-6.213,4.978,6.764
gen_mol309,5.0,-6.196,1.197,7.724
gen_mol309,6.0,-6.058,3.087,5.789
gen_mol309,7.0,-6.034,3.125,5.651
gen_mol309,8.0,-6.033,1.605,7.654
gen_mol309,9.0,-6.03,5.052,6.797
gen_mol30,1.0,-6.529,0.0,0.0
gen_mol30,2.0,-6.103,1.437,5.852
gen_mol30,3.0,-6.04,1.678,2.324
gen_mol30,4.0,-6.015,2.793,6.816
gen_mol30,5.0,-5.983,3.033,6.523
gen_mol30,6.0,-5.939,2.195,4.272
gen_mol30,7.0,-5.878,1.63,5.73
gen_mol30,8.0,-5.816,1.672,2.405
gen_mol30,9.0,-5.771,2.204,6.901
gen_mol310,1.0,-5.911,0.0,0.0
gen_mol310,2.0,-5.621,12.7,15.51
gen_mol310,3.0,-5.453,2.455,6.816
gen_mol310,4.0,-5.411,1.781,5.49
gen_mol310,5.0,-5.389,2.473,7.024
gen_mol310,6.0,-5.359,2.351,3.374
gen_mol310,7.0,-5.338,1.867,6.537
gen_mol310,8.0,-5.29,2.35,5.887
gen_mol310,9.0,-5.176,1.259,4.16
gen_mol311,1.0,-6.188,0.0,0.0
gen_mol311,2.0,-6.143,4.454,7.244
gen_mol311,3.0,-6.057,2.867,5.857
gen_mol311,4.0,-5.989,4.692,7.685
gen_mol311,5.0,-5.865,1.947,6.223
gen_mol311,6.0,-5.864,2.166,5.908
gen_mol311,7.0,-5.806,1.258,4.619
gen_mol311,8.0,-5.762,2.541,6.719
gen_mol311,9.0,-5.546,4.887,6.914
gen_mol312,1.0,-6.581,0.0,0.0
gen_mol312,2.0,-6.543,0.1497,1.029
gen_mol312,3.0,-6.485,1.592,7.246
gen_mol312,4.0,-6.2,1.677,2.046
gen_mol312,5.0,-6.01,0.9485,1.156
gen_mol312,6.0,-5.919,4.683,10.14
gen_mol312,7.0,-5.868,1.651,7.515
gen_mol312,8.0,-5.742,4.753,7.942
gen_mol312,9.0,-5.718,3.256,5.583
gen_mol313,1.0,-6.607,0.0,0.0
gen_mol313,2.0,-6.148,1.223,6.028
gen_mol313,3.0,-6.119,1.491,5.924
gen_mol313,4.0,-5.877,2.997,5.291
gen_mol313,5.0,-5.717,1.862,6.478
gen_mol313,6.0,-5.527,1.524,3.294
gen_mol313,7.0,-5.408,2.32,6.885
gen_mol313,8.0,-5.399,2.734,7.356
gen_mol313,9.0,-5.279,4.08,8.567
gen_mol314,1.0,-6.295,0.0,0.0
gen_mol314,2.0,-6.284,0.1247,1.039
gen_mol314,3.0,-5.936,7.111,9.781
gen_mol314,4.0,-5.533,1.635,7.465
gen_mol314,5.0,-5.53,1.787,2.089
gen_mol314,6.0,-5.408,2.089,7.086
gen_mol314,7.0,-5.38,4.253,8.577
gen_mol314,8.0,-5.369,2.351,7.013
gen_mol314,9.0,-5.356,2.868,6.962
gen_mol315,1.0,-6.025,0.0,0.0
gen_mol315,2.0,-5.779,1.851,5.604
gen_mol315,3.0,-5.692,1.801,4.214
gen_mol315,4.0,-5.614,1.687,2.116
gen_mol315,5.0,-5.589,1.348,6.575
gen_mol315,6.0,-5.479,2.058,2.168
gen_mol315,7.0,-5.451,1.359,5.577
gen_mol315,8.0,-5.283,1.963,5.342
gen_mol315,9.0,-5.274,1.561,5.697
gen_mol316,1.0,-6.473,0.0,0.0
gen_mol316,2.0,-6.189,4.751,6.643
gen_mol316,3.0,-6.107,1.175,1.905
gen_mol316,4.0,-5.792,1.909,8.207
gen_mol316,5.0,-5.735,1.66,7.725
gen_mol316,6.0,-5.719,1.619,2.09
gen_mol316,7.0,-5.612,5.001,8.236
gen_mol316,8.0,-5.574,2.314,8.117
gen_mol316,9.0,-5.568,4.98,6.746
gen_mol317,1.0,-5.745,0.0,0.0
gen_mol317,2.0,-5.605,2.315,7.672
gen_mol317,3.0,-5.584,1.167,2.956
gen_mol317,4.0,-5.492,1.641,6.661
gen_mol317,5.0,-5.362,2.367,6.929
gen_mol317,6.0,-5.281,1.708,7.303
gen_mol317,7.0,-5.271,1.891,2.636
gen_mol317,8.0,-5.131,1.923,2.574
gen_mol317,9.0,-5.104,2.197,6.37
gen_mol318,1.0,-6.237,0.0,0.0
gen_mol318,2.0,-5.676,4.053,6.441
gen_mol318,3.0,-5.634,4.693,6.911
gen_mol318,4.0,-5.555,1.495,2.324
gen_mol318,5.0,-5.462,2.16,6.369
gen_mol318,6.0,-5.442,1.927,3.423
gen_mol318,7.0,-5.357,2.263,3.372
gen_mol318,8.0,-5.347,4.246,7.099
gen_mol318,9.0,-5.346,4.349,7.898
gen_mol319,1.0,-6.497,0.0,0.0
gen_mol319,2.0,-6.496,0.08719,1.029
gen_mol319,3.0,-5.918,1.62,1.718
gen_mol319,4.0,-5.792,2.859,5.398
gen_mol319,5.0,-5.455,12.25,15.5
gen_mol319,6.0,-5.452,2.116,6.851
gen_mol319,7.0,-5.285,1.841,3.198
gen_mol319,8.0,-5.273,2.046,2.977
gen_mol319,9.0,-5.27,2.284,6.676
gen_mol31,1.0,-6.21,0.0,0.0
gen_mol31,2.0,-5.905,1.75,6.576
gen_mol31,3.0,-5.644,1.557,1.809
gen_mol31,4.0,-5.577,1.816,4.306
gen_mol31,5.0,-5.489,5.518,7.436
gen_mol31,6.0,-5.471,3.008,7.381
gen_mol31,7.0,-5.465,5.669,7.432
gen_mol31,8.0,-5.332,1.363,3.383
gen_mol31,9.0,-5.301,11.16,13.73
gen_mol320,1.0,-5.925,0.0,0.0
gen_mol320,2.0,-5.888,5.244,9.025
gen_mol320,3.0,-5.819,5.797,8.205
gen_mol320,4.0,-5.804,4.344,6.795
gen_mol320,5.0,-5.749,14.31,17.27
gen_mol320,6.0,-5.59,1.842,6.917
gen_mol320,7.0,-5.553,4.241,6.861
gen_mol320,8.0,-5.546,4.166,9.166
gen_mol320,9.0,-5.419,4.759,9.151
gen_mol321,1.0,-6.41,0.0,0.0
gen_mol321,2.0,-5.964,2.711,7.465
gen_mol321,3.0,-5.826,1.9,3.539
gen_mol321,4.0,-5.796,3.124,5.108
gen_mol321,5.0,-5.686,1.646,3.354
gen_mol321,6.0,-5.675,4.551,8.317
gen_mol321,7.0,-5.672,3.986,8.791
gen_mol321,8.0,-5.63,2.693,8.184
gen_mol321,9.0,-5.539,3.57,7.328
gen_mol322,1.0,-6.191,0.0,0.0
gen_mol322,2.0,-6.098,2.13,7.371
gen_mol322,3.0,-5.614,2.391,3.71
gen_mol322,4.0,-5.548,3.316,4.879
gen_mol322,5.0,-5.47,2.179,3.203
gen_mol322,6.0,-5.415,2.97,5.094
gen_mol322,7.0,-5.301,4.03,5.646
gen_mol322,8.0,-5.258,2.591,7.273
gen_mol322,9.0,-5.246,2.435,3.7
gen_mol323,1.0,-5.843,0.0,0.0
gen_mol323,2.0,-5.78,5.553,6.862
gen_mol323,3.0,-5.682,4.78,6.336
gen_mol323,4.0,-5.622,2.364,5.827
gen_mol323,5.0,-5.605,5.698,8.351
gen_mol323,6.0,-5.561,2.584,4.569
gen_mol323,7.0,-5.54,7.047,9.103
gen_mol323,8.0,-5.28,2.46,4.022
gen_mol323,9.0,-5.166,4.827,6.443
gen_mol324,1.0,-5.982,0.0,0.0
gen_mol324,2.0,-5.753,2.498,7.2
gen_mol324,3.0,-5.75,3.167,8.0
gen_mol324,4.0,-5.74,2.552,6.8
gen_mol324,5.0,-5.717,10.96,13.8
gen_mol324,6.0,-5.659,5.021,7.537
gen_mol324,7.0,-5.578,2.5,4.905
gen_mol324,8.0,-5.516,2.349,3.981
gen_mol324,9.0,-5.438,2.522,6.508
gen_mol325,1.0,-6.03,0.0,0.0
gen_mol325,2.0,-5.487,11.34,13.88
gen_mol325,3.0,-5.448,4.942,7.891
gen_mol325,4.0,-5.404,2.86,4.134
gen_mol325,5.0,-5.291,5.598,7.535
gen_mol325,6.0,-5.281,5.635,8.807
gen_mol325,7.0,-5.234,6.181,7.917
gen_mol325,8.0,-5.169,4.129,7.12
gen_mol325,9.0,-5.158,5.396,7.355
gen_mol326,1.0,-5.978,0.0,0.0
gen_mol326,2.0,-5.962,2.231,7.111
gen_mol326,3.0,-5.867,2.712,7.044
gen_mol326,4.0,-5.723,5.665,8.808
gen_mol326,5.0,-5.691,1.496,2.161
gen_mol326,6.0,-5.533,2.395,7.069
gen_mol326,7.0,-5.508,4.24,6.336
gen_mol326,8.0,-5.492,2.149,7.218
gen_mol326,9.0,-5.281,2.55,4.082
gen_mol327,1.0,-5.883,0.0,0.0
gen_mol327,2.0,-5.809,1.831,6.205
gen_mol327,3.0,-5.629,3.435,4.883
gen_mol327,4.0,-5.598,4.399,6.742
gen_mol327,5.0,-5.577,2.244,5.883
gen_mol327,6.0,-5.549,1.509,1.826
gen_mol327,7.0,-5.234,2.989,4.769
gen_mol327,8.0,-5.229,2.386,6.15
gen_mol327,9.0,-5.094,4.405,6.632
gen_mol328,1.0,-6.809,0.0,0.0
gen_mol328,2.0,-6.339,1.715,7.719
gen_mol328,3.0,-6.186,1.259,2.153
gen_mol328,4.0,-6.16,1.496,1.642
gen_mol328,5.0,-6.109,5.888,7.691
gen_mol328,6.0,-6.105,1.229,7.626
gen_mol328,7.0,-6.026,1.797,2.4
gen_mol328,8.0,-5.878,2.319,7.847
gen_mol328,9.0,-5.875,3.456,4.931
gen_mol329,1.0,-6.361,0.0,0.0
gen_mol329,2.0,-6.191,2.286,6.578
gen_mol329,3.0,-6.159,5.02,6.954
gen_mol329,4.0,-5.949,5.002,8.754
gen_mol329,5.0,-5.814,2.262,7.698
gen_mol329,6.0,-5.763,1.805,6.229
gen_mol329,7.0,-5.643,1.777,2.411
gen_mol329,8.0,-5.61,2.526,7.664
gen_mol329,9.0,-5.53,2.025,7.059
gen_mol32,1.0,-6.858,0.0,0.0
gen_mol32,2.0,-6.23,1.51,2.136
gen_mol32,3.0,-5.876,2.165,6.14
gen_mol32,4.0,-5.863,6.276,8.047
gen_mol32,5.0,-5.75,2.177,5.931
gen_mol32,6.0,-5.695,4.448,6.389
gen_mol32,7.0,-5.621,2.306,3.304
gen_mol32,8.0,-5.574,3.365,5.652
gen_mol32,9.0,-5.561,3.908,5.186
gen_mol330,1.0,-6.098,0.0,0.0
gen_mol330,2.0,-5.991,3.996,7.823
gen_mol330,3.0,-5.98,1.621,7.658
gen_mol330,4.0,-5.885,1.543,3.172
gen_mol330,5.0,-5.771,1.911,6.86
gen_mol330,6.0,-5.727,4.081,7.232
gen_mol330,7.0,-5.605,2.757,7.673
gen_mol330,8.0,-5.538,1.462,2.018
gen_mol330,9.0,-5.504,2.438,4.229
gen_mol331,1.0,-5.839,0.0,0.0
gen_mol331,2.0,-5.602,2.161,7.23
gen_mol331,3.0,-5.583,6.017,8.686
gen_mol331,4.0,-5.568,3.011,5.287
gen_mol331,5.0,-5.564,2.651,3.448
gen_mol331,6.0,-5.22,3.832,6.337
gen_mol331,7.0,-5.119,2.026,3.719
gen_mol331,8.0,-5.103,2.21,3.822
gen_mol331,9.0,-5.093,5.742,8.413
gen_mol332,1.0,-6.142,0.0,0.0
gen_mol332,2.0,-5.936,3.368,5.35
gen_mol332,3.0,-5.552,5.57,8.27
gen_mol332,4.0,-5.51,3.601,6.0
gen_mol332,5.0,-5.336,4.855,6.823
gen_mol332,6.0,-5.228,2.499,5.419
gen_mol332,7.0,-5.171,2.544,3.942
gen_mol332,8.0,-5.135,2.394,6.272
gen_mol332,9.0,-4.91,3.066,4.403
gen_mol333,1.0,-5.855,0.0,0.0
gen_mol333,2.0,-5.775,6.709,9.608
gen_mol333,3.0,-5.769,1.892,7.032
gen_mol333,4.0,-5.535,1.612,6.864
gen_mol333,5.0,-5.472,1.647,4.228
gen_mol333,6.0,-5.233,2.006,5.07
gen_mol333,7.0,-5.218,3.054,6.004
gen_mol333,8.0,-5.186,2.32,6.99
gen_mol333,9.0,-5.14,1.829,3.493
gen_mol334,1.0,-6.232,0.0,0.0
gen_mol334,2.0,-6.018,6.336,10.54
gen_mol334,3.0,-5.677,4.671,8.651
gen_mol334,4.0,-5.663,3.401,5.256
gen_mol334,5.0,-5.506,2.032,6.881
gen_mol334,6.0,-5.38,3.988,5.442
gen_mol334,7.0,-5.345,2.439,7.828
gen_mol334,8.0,-5.327,5.199,7.394
gen_mol334,9.0,-5.219,3.73,8.096
gen_mol335,1.0,-5.826,0.0,0.0
gen_mol335,2.0,-5.74,1.511,5.118
gen_mol335,3.0,-5.432,1.941,3.835
gen_mol335,4.0,-5.346,4.584,7.397
gen_mol335,5.0,-5.22,1.255,5.781
gen_mol335,6.0,-5.217,14.71,16.4
gen_mol335,7.0,-5.207,2.338,6.283
gen_mol335,8.0,-5.156,2.744,4.575
gen_mol335,9.0,-5.067,2.991,6.687
gen_mol336,1.0,-6.0,0.0,0.0
gen_mol336,2.0,-5.949,1.537,5.613
gen_mol336,3.0,-5.927,4.214,7.537
gen_mol336,4.0,-5.862,4.887,8.336
gen_mol336,5.0,-5.758,4.532,6.806
gen_mol336,6.0,-5.726,1.749,5.832
gen_mol336,7.0,-5.63,3.935,6.015
gen_mol336,8.0,-5.591,1.958,5.481
gen_mol336,9.0,-5.553,1.598,5.83
gen_mol337,1.0,-5.973,0.0,0.0
gen_mol337,2.0,-5.96,1.248,1.388
gen_mol337,3.0,-5.924,1.482,2.1
gen_mol337,4.0,-5.574,2.251,7.491
gen_mol337,5.0,-5.539,5.236,6.651
gen_mol337,6.0,-5.449,2.185,2.809
gen_mol337,7.0,-5.27,2.07,3.073
gen_mol337,8.0,-5.254,2.136,7.501
gen_mol337,9.0,-5.145,5.064,7.423
gen_mol338,1.0,-6.127,0.0,0.0
gen_mol338,2.0,-6.038,1.522,5.978
gen_mol338,3.0,-5.984,2.278,7.565
gen_mol338,4.0,-5.699,2.523,7.009
gen_mol338,5.0,-5.559,1.621,3.951
gen_mol338,6.0,-5.554,12.62,14.5
gen_mol338,7.0,-5.516,12.87,15.29
gen_mol338,8.0,-5.417,1.508,6.863
gen_mol338,9.0,-5.333,1.387,2.118
gen_mol339,1.0,-6.805,0.0,0.0
gen_mol339,2.0,-6.722,2.041,6.699
gen_mol339,3.0,-6.686,3.689,5.798
gen_mol339,4.0,-6.083,3.511,6.106
gen_mol339,5.0,-6.05,1.914,6.552
gen_mol339,6.0,-6.05,3.863,7.29
gen_mol339,7.0,-5.991,2.815,7.085
gen_mol339,8.0,-5.977,0.9744,2.642
gen_mol339,9.0,-5.908,4.526,8.118
gen_mol33,1.0,-6.526,0.0,0.0
gen_mol33,2.0,-6.484,1.361,1.895
gen_mol33,3.0,-6.462,4.279,9.977
gen_mol33,4.0,-6.332,4.594,6.271
gen_mol33,5.0,-6.311,3.662,5.497
gen_mol33,6.0,-6.19,5.534,7.412
gen_mol33,7.0,-5.887,2.315,8.385
gen_mol33,8.0,-5.791,2.696,3.324
gen_mol33,9.0,-5.776,1.529,8.531
gen_mol340,1.0,-6.965,0.0,0.0
gen_mol340,2.0,-6.055,2.103,6.145
gen_mol340,3.0,-5.91,8.07,10.86
gen_mol340,4.0,-5.89,2.997,6.246
gen_mol340,5.0,-5.782,4.866,7.653
gen_mol340,6.0,-5.637,8.511,10.58
gen_mol340,7.0,-5.416,6.288,8.955
gen_mol340,8.0,-5.375,5.913,8.014
gen_mol340,9.0,-5.249,6.013,8.355
gen_mol341,1.0,-5.873,0.0,0.0
gen_mol341,2.0,-5.791,1.563,6.938
gen_mol341,3.0,-5.74,2.769,5.125
gen_mol341,4.0,-5.653,1.769,7.141
gen_mol341,5.0,-5.535,12.98,14.45
gen_mol341,6.0,-5.455,1.593,3.748
gen_mol341,7.0,-5.438,1.895,6.386
gen_mol341,8.0,-5.421,1.5,3.074
gen_mol341,9.0,-5.367,1.447,7.076
gen_mol342,1.0,-5.425,0.0,0.0
gen_mol342,2.0,-5.411,2.7,6.331
gen_mol342,3.0,-5.395,1.972,4.564
gen_mol342,4.0,-5.336,1.705,6.434
gen_mol342,5.0,-5.317,1.624,5.706
gen_mol342,6.0,-5.28,2.023,4.699
gen_mol342,7.0,-5.264,5.378,6.626
gen_mol342,8.0,-5.239,4.382,7.164
gen_mol342,9.0,-5.193,3.03,4.276
gen_mol343,1.0,-6.024,0.0,0.0
gen_mol343,2.0,-6.009,6.869,9.302
gen_mol343,3.0,-5.94,6.897,9.635
gen_mol343,4.0,-5.924,2.637,3.253
gen_mol343,5.0,-5.719,4.507,8.184
gen_mol343,6.0,-5.7,6.142,8.016
gen_mol343,7.0,-5.667,4.87,6.242
gen_mol343,8.0,-5.529,5.841,8.634
gen_mol343,9.0,-5.412,9.319,11.21
gen_mol344,1.0,-6.505,0.0,0.0
gen_mol344,2.0,-6.228,4.566,6.644
gen_mol344,3.0,-6.104,1.553,2.404
gen_mol344,4.0,-6.099,5.802,11.34
gen_mol344,5.0,-6.085,2.991,7.908
gen_mol344,6.0,-5.914,1.651,2.924
gen_mol344,7.0,-5.911,5.565,7.51
gen_mol344,8.0,-5.866,1.68,7.75
gen_mol344,9.0,-5.806,5.231,8.289
gen_mol345,1.0,-6.037,0.0,0.0
gen_mol345,2.0,-5.954,4.666,9.097
gen_mol345,3.0,-5.892,1.629,7.635
gen_mol345,4.0,-5.786,3.732,5.542
gen_mol345,5.0,-5.749,1.837,2.21
gen_mol345,6.0,-5.679,3.314,7.998
gen_mol345,7.0,-5.661,4.068,6.068
gen_mol345,8.0,-5.578,2.063,2.96
gen_mol345,9.0,-5.395,4.542,8.174
gen_mol346,1.0,-6.146,0.0,0.0
gen_mol346,2.0,-6.038,5.471,8.409
gen_mol346,3.0,-5.748,4.57,7.785
gen_mol346,4.0,-5.59,1.806,4.731
gen_mol346,5.0,-5.574,2.673,5.819
gen_mol346,6.0,-5.541,2.535,3.99
gen_mol346,7.0,-5.54,1.442,2.235
gen_mol346,8.0,-5.424,3.162,5.651
gen_mol346,9.0,-5.368,2.048,3.469
gen_mol347,1.0,-6.037,0.0,0.0
gen_mol347,2.0,-5.62,2.265,6.446
gen_mol347,3.0,-5.566,1.093,3.715
gen_mol347,4.0,-5.441,2.293,5.527
gen_mol347,5.0,-5.284,3.032,6.651
gen_mol347,6.0,-5.221,2.963,5.978
gen_mol347,7.0,-5.211,2.876,6.009
gen_mol347,8.0,-5.182,13.71,15.14
gen_mol347,9.0,-5.027,1.472,1.965
gen_mol348,1.0,-6.389,0.0,0.0
gen_mol348,2.0,-6.383,1.14,7.995
gen_mol348,3.0,-5.965,1.562,8.396
gen_mol348,4.0,-5.961,1.569,2.284
gen_mol348,5.0,-5.952,1.783,8.665
gen_mol348,6.0,-5.68,5.379,6.821
gen_mol348,7.0,-5.655,2.876,8.388
gen_mol348,8.0,-5.618,5.414,8.794
gen_mol348,9.0,-5.61,5.532,6.809
gen_mol349,1.0,-5.489,0.0,0.0
gen_mol349,2.0,-5.481,2.285,6.794
gen_mol349,3.0,-5.452,2.252,3.764
gen_mol349,4.0,-5.276,4.499,6.102
gen_mol349,5.0,-5.267,6.532,9.15
gen_mol349,6.0,-5.256,2.073,2.746
gen_mol349,7.0,-5.25,4.439,7.545
gen_mol349,8.0,-5.234,2.671,4.305
gen_mol349,9.0,-5.18,2.079,4.019
gen_mol34,1.0,-6.427,0.0,0.0
gen_mol34,2.0,-6.283,5.185,10.88
gen_mol34,3.0,-6.115,3.641,6.628
gen_mol34,4.0,-6.105,3.036,5.451
gen_mol34,5.0,-6.1,2.108,7.853
gen_mol34,6.0,-6.065,5.568,7.483
gen_mol34,7.0,-5.723,12.24,14.68
gen_mol34,8.0,-5.674,12.6,12.86
gen_mol34,9.0,-5.606,4.705,8.243
gen_mol350,1.0,-6.489,0.0,0.0
gen_mol350,2.0,-6.384,1.392,5.943
gen_mol350,3.0,-6.203,1.242,5.82
gen_mol350,4.0,-5.963,2.295,6.619
gen_mol350,5.0,-5.925,1.52,3.387
gen_mol350,6.0,-5.668,2.668,3.967
gen_mol350,7.0,-5.663,1.645,6.696
gen_mol350,8.0,-5.618,1.967,3.433
gen_mol350,9.0,-5.502,2.375,3.36
gen_mol351,1.0,-6.292,0.0,0.0
gen_mol351,2.0,-6.144,1.2,3.242
gen_mol351,3.0,-5.905,7.454,8.257
gen_mol351,4.0,-5.87,3.594,8.062
gen_mol351,5.0,-5.813,5.831,7.615
gen_mol351,6.0,-5.753,3.4,7.111
gen_mol351,7.0,-5.718,6.603,8.07
gen_mol351,8.0,-5.711,3.032,7.22
gen_mol351,9.0,-5.526,10.75,13.31
gen_mol352,1.0,-6.039,0.0,0.0
gen_mol352,2.0,-5.858,1.391,6.328
gen_mol352,3.0,-5.698,1.107,6.11
gen_mol352,4.0,-5.692,1.08,1.742
gen_mol352,5.0,-5.688,1.319,5.986
gen_mol352,6.0,-5.578,1.404,2.173
gen_mol352,7.0,-5.385,1.708,2.992
gen_mol352,8.0,-5.373,6.328,8.893
gen_mol352,9.0,-5.34,3.875,7.694
gen_mol353,1.0,-5.786,0.0,0.0
gen_mol353,2.0,-5.774,5.148,7.867
gen_mol353,3.0,-5.602,5.018,7.77
gen_mol353,4.0,-5.59,4.5,7.393
gen_mol353,5.0,-5.327,4.423,7.529
gen_mol353,6.0,-5.326,4.555,7.655
gen_mol353,7.0,-5.321,5.712,8.483
gen_mol353,8.0,-5.317,2.919,4.252
gen_mol353,9.0,-5.208,5.117,7.638
gen_mol354,1.0,-6.578,0.0,0.0
gen_mol354,2.0,-5.858,1.497,8.159
gen_mol354,3.0,-5.813,1.766,7.976
gen_mol354,4.0,-5.76,1.709,8.572
gen_mol354,5.0,-5.665,4.964,6.655
gen_mol354,6.0,-5.636,3.421,5.272
gen_mol354,7.0,-5.506,2.115,2.784
gen_mol354,8.0,-5.499,1.8,2.456
gen_mol354,9.0,-5.428,4.51,6.306
gen_mol355,1.0,-7.02,0.0,0.0
gen_mol355,2.0,-6.361,1.482,2.825
gen_mol355,3.0,-6.204,3.193,8.062
gen_mol355,4.0,-6.111,1.763,2.427
gen_mol355,5.0,-5.824,2.39,3.525
gen_mol355,6.0,-5.777,4.172,8.202
gen_mol355,7.0,-5.673,5.814,8.993
gen_mol355,8.0,-5.639,2.936,7.064
gen_mol355,9.0,-5.633,2.347,6.936
gen_mol356,1.0,-6.261,0.0,0.0
gen_mol356,2.0,-5.971,2.227,5.566
gen_mol356,3.0,-5.915,5.425,6.761
gen_mol356,4.0,-5.915,5.438,6.759
gen_mol356,5.0,-5.692,2.069,3.26
gen_mol356,6.0,-5.665,3.587,7.252
gen_mol356,7.0,-5.656,6.432,9.916
gen_mol356,8.0,-5.651,4.23,6.726
gen_mol356,9.0,-5.641,3.497,7.277
gen_mol357,1.0,-6.499,0.0,0.0
gen_mol357,2.0,-6.041,1.447,3.009
gen_mol357,3.0,-5.888,1.785,7.305
gen_mol357,4.0,-5.764,2.543,7.171
gen_mol357,5.0,-5.704,1.869,7.556
gen_mol357,6.0,-5.699,3.062,4.973
gen_mol357,7.0,-5.641,2.625,8.019
gen_mol357,8.0,-5.561,1.209,2.46
gen_mol357,9.0,-5.424,11.09,14.7
gen_mol358,1.0,-6.227,0.0,0.0
gen_mol358,2.0,-5.887,2.17,6.466
gen_mol358,3.0,-5.699,0.9102,1.014
gen_mol358,4.0,-5.478,2.253,2.332
gen_mol358,5.0,-5.385,1.498,6.068
gen_mol358,6.0,-5.33,2.049,6.771
gen_mol358,7.0,-5.292,1.335,6.725
gen_mol358,8.0,-5.161,2.376,6.671
gen_mol358,9.0,-5.056,2.031,4.162
gen_mol359,1.0,-6.317,0.0,0.0
gen_mol359,2.0,-6.184,0.9436,2.428
gen_mol359,3.0,-6.057,1.942,2.568
gen_mol359,4.0,-5.826,5.516,7.558
gen_mol359,5.0,-5.781,2.038,2.56
gen_mol359,6.0,-5.745,3.443,7.98
gen_mol359,7.0,-5.692,4.247,7.049
gen_mol359,8.0,-5.681,5.04,7.295
gen_mol359,9.0,-5.62,3.492,7.546
gen_mol35,1.0,-5.702,0.0,0.0
gen_mol35,2.0,-5.693,2.4,6.209
gen_mol35,3.0,-5.612,11.52,14.34
gen_mol35,4.0,-5.55,1.86,6.759
gen_mol35,5.0,-5.547,1.899,1.975
gen_mol35,6.0,-5.48,2.609,6.519
gen_mol35,7.0,-5.305,13.7,15.38
gen_mol35,8.0,-5.249,2.123,4.503
gen_mol35,9.0,-5.189,1.336,6.65
gen_mol360,1.0,-6.727,0.0,0.0
gen_mol360,2.0,-6.672,2.106,5.876
gen_mol360,3.0,-6.477,1.904,6.312
gen_mol360,4.0,-5.845,3.901,5.767
gen_mol360,5.0,-5.733,2.351,6.274
gen_mol360,6.0,-5.55,2.14,6.335
gen_mol360,7.0,-5.545,3.351,5.388
gen_mol360,8.0,-5.431,5.062,7.869
gen_mol360,9.0,-5.269,2.393,5.24
gen_mol361,1.0,-6.255,0.0,0.0
gen_mol361,2.0,-6.156,3.304,8.149
gen_mol361,3.0,-6.099,3.538,8.136
gen_mol361,4.0,-5.783,1.836,7.744
gen_mol361,5.0,-5.713,4.453,5.267
gen_mol361,6.0,-5.699,2.622,8.394
gen_mol361,7.0,-5.54,1.689,2.745
gen_mol361,8.0,-5.487,1.984,8.116
gen_mol361,9.0,-5.397,1.816,3.188
gen_mol362,1.0,-6.072,0.0,0.0
gen_mol362,2.0,-6.0,4.302,6.529
gen_mol362,3.0,-5.952,6.305,9.136
gen_mol362,4.0,-5.827,2.497,4.004
gen_mol362,5.0,-5.612,2.659,6.041
gen_mol362,6.0,-5.569,3.011,5.772
gen_mol362,7.0,-5.496,5.031,7.227
gen_mol362,8.0,-5.478,8.905,11.68
gen_mol362,9.0,-5.339,3.404,5.783
gen_mol363,1.0,-5.712,0.0,0.0
gen_mol363,2.0,-5.704,4.854,6.633
gen_mol363,3.0,-5.555,5.185,8.224
gen_mol363,4.0,-5.494,4.113,7.378
gen_mol363,5.0,-5.462,1.732,3.071
gen_mol363,6.0,-5.423,4.342,6.843
gen_mol363,7.0,-5.391,4.633,7.265
gen_mol363,8.0,-5.302,4.451,7.682
gen_mol363,9.0,-5.203,5.416,8.333
gen_mol364,1.0,-5.972,0.0,0.0
gen_mol364,2.0,-5.928,2.032,3.516
gen_mol364,3.0,-5.824,4.515,6.455
gen_mol364,4.0,-5.731,3.759,7.435
gen_mol364,5.0,-5.623,1.437,1.569
gen_mol364,6.0,-5.591,2.051,3.252
gen_mol364,7.0,-5.575,3.972,6.463
gen_mol364,8.0,-5.533,3.609,5.573
gen_mol364,9.0,-5.47,2.431,3.844
gen_mol365,1.0,-6.116,0.0,0.0
gen_mol365,2.0,-5.969,4.623,7.279
gen_mol365,3.0,-5.82,1.924,7.031
gen_mol365,4.0,-5.752,1.897,6.234
gen_mol365,5.0,-5.747,3.836,8.095
gen_mol365,6.0,-5.74,1.674,3.892
gen_mol365,7.0,-5.699,2.093,6.125
gen_mol365,8.0,-5.595,4.056,8.228
gen_mol365,9.0,-5.461,2.594,4.98
gen_mol366,1.0,-5.983,0.0,0.0
gen_mol366,2.0,-5.912,0.6225,1.148
gen_mol366,3.0,-5.842,6.47,9.558
gen_mol366,4.0,-5.679,2.359,3.856
gen_mol366,5.0,-5.656,1.909,5.999
gen_mol366,6.0,-5.516,1.808,3.829
gen_mol366,7.0,-5.414,1.877,6.979
gen_mol366,8.0,-5.235,13.65,16.32
gen_mol366,9.0,-5.205,13.84,16.22
gen_mol367,1.0,-7.103,0.0,0.0
gen_mol367,2.0,-6.574,2.035,7.279
gen_mol367,3.0,-6.253,1.538,3.291
gen_mol367,4.0,-6.252,1.629,6.943
gen_mol367,5.0,-6.246,2.092,7.487
gen_mol367,6.0,-5.948,4.026,6.293
gen_mol367,7.0,-5.875,3.328,7.358
